Price,Area,Location,No._of_Bedrooms,Resale,LandscapedGardens,IndoorGames,Intercom,SportsFacility,ClubHouse,24X7Security,PowerBackup,CarParking,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,Total_Amenities,Price_per_sqft,Amenity_Score,Bedroom_Density
2221000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776.25,0.0,0.0025
2282000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852.5,0.0,0.0025
2086000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607.5,0.0,0.0025
2230000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787.5,0.0,0.0025
2535000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3168.75,0.0,0.0025
2730000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730.0,0.0,0.003
2120000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120.0,0.0,0.003
2235000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2793.75,0.0,0.0025
2410000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012.5,0.0,0.0025
2080999,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601.24875,0.0,0.0025
2237000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796.25,0.0,0.0025
2194000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742.5,0.0,0.0025
2882000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602.5,0.0,0.0025
2390000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390.0,0.0,0.003
2414000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3017.5,0.0,0.0025
3000000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,0.0,0.0025
2870000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870.0,0.0,0.003
2256000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256.0,0.0,0.003
2222000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2777.5,0.0,0.0025
2831000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3538.75,0.0,0.0025
2211000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211.0,0.0,0.003
2635000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3293.75,0.0,0.0025
2229000,801,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2782.7715355805244,0.0,0.0024968789013732834
2190000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737.5,0.0,0.0025
2361000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951.25,0.0,0.0025
2980000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3725.0,0.0,0.0025
2358000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358.0,0.0,0.003
2073000,820,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528.048780487805,0.0,0.0024390243902439024
2336000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920.0,0.0,0.0025
2943000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3678.75,0.0,0.0025
2820000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2820.0,0.0,0.003
2211000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211.0,0.0,0.003
2353000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2941.25,0.0,0.0025
2942000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677.5,0.0,0.0025
2883000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2883.0,0.0,0.003
2181000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181.0,0.0,0.003
2207000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2758.75,0.0,0.0025
2800000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,0.0,0.0025
2714000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2714.0,0.0,0.003
2132000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132.0,0.0,0.003
2184000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730.0,0.0,0.0025
2263000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828.75,0.0,0.0025
2777000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3471.25,0.0,0.0025
2239000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239.0,0.0,0.003
2810000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512.5,0.0,0.0025
2059000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059.0,0.0,0.003
2273000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2841.25,0.0,0.0025
2780000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3475.0,0.0,0.0025
2286000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857.5,0.0,0.0025
2150000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687.5,0.0,0.0025
2213000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2766.25,0.0,0.0025
2900000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625.0,0.0,0.0025
2987000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2987.0,0.0,0.003
2258000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2258.0,0.0,0.003
2897000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3621.25,0.0,0.0025
2223000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223.0,0.0,0.003
2100000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625.0,0.0,0.0025
2700000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.0,0.0,0.0025
2011000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011.0,0.0,0.003
2188000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2735.0,0.0,0.0025
2887000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3608.75,0.0,0.0025
3029000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3029.0,0.0,0.003
3021000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021.0,0.0,0.003
2361000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361.0,0.0,0.003
2900000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625.0,0.0,0.0025
2247000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2247.0,0.0,0.003
2180000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2725.0,0.0,0.0025
2110000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2637.5,0.0,0.0025
2840000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.0,0.0,0.0025
2300000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0,0.0,0.003
2012000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2515.0,0.0,0.0025
5000000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250.0,0.0,0.0025
2303000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303.0,0.0,0.003
2362000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2362.0,0.0,0.003
3132000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915.0,0.0,0.0025
2087000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2087.0,0.0,0.003
2900000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625.0,0.0,0.0025
2129000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129.0,0.0,0.003
2952000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690.0,0.0,0.0025
2240000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240.0,0.0,0.003
2210000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2762.5,0.0,0.0025
2909000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3636.25,0.0,0.0025
2053000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053.0,0.0,0.003
2180000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2725.0,0.0,0.0025
2891000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3613.75,0.0,0.0025
2350000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350.0,0.0,0.003
2900000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625.0,0.0,0.0025
2900000,1005,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885.572139303483,0.0,0.0029850746268656717
2102000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2102.0,0.0,0.003
2545000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3181.25,0.0,0.0025
2308000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308.0,0.0,0.003
2931000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3663.75,0.0,0.0025
2283000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283.0,0.0,0.003
2226000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2782.5,0.0,0.0025
2967000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3708.75,0.0,0.0025
2094000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2094.0,0.0,0.003
2305000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2881.25,0.0,0.0025
2941000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3676.25,0.0,0.0025
2312000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312.0,0.0,0.003
2919000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648.75,0.0,0.0025
2227000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2783.75,0.0,0.0025
2700000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.0,0.0,0.0025
2314000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314.0,0.0,0.003
2256000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2820.0,0.0,0.0025
2138000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672.5,0.0,0.0025
2144000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680.0,0.0,0.0025
2700000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.0,0.0,0.0025
2302000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302.0,0.0,0.003
2950000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3687.5,0.0,0.0025
2895000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2895.0,0.0,0.003
2224000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224.0,0.0,0.003
2800000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,0.0,0.0025
2400000,1000,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400.0,0.0,0.003
2100000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625.0,0.0,0.0025
2211000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2763.75,0.0,0.0025
2635000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3293.75,0.0,0.0025
2229000,801,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2782.7715355805244,0.0,0.0024968789013732834
2190000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737.5,0.0,0.0025
2361000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951.25,0.0,0.0025
2980000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3725.0,0.0,0.0025
2358000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358.0,0.0,0.003
2073000,820,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528.048780487805,0.0,0.0024390243902439024
2336000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920.0,0.0,0.0025
2943000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3678.75,0.0,0.0025
2820000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2820.0,0.0,0.003
2211000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211.0,0.0,0.003
2353000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2941.25,0.0,0.0025
2942000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677.5,0.0,0.0025
3020000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3020.0,0.0,0.003
2293000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293.0,0.0,0.003
2222000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2777.5,0.0,0.0025
2870000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3587.5,0.0,0.0025
2350000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350.0,0.0,0.003
2900000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625.0,0.0,0.0025
2356000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356.0,0.0,0.003
2400000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,0.0,0.0025
3000000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,0.0,0.0025
2055000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055.0,0.0,0.003
2199000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2748.75,0.0,0.0025
2200000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750.0,0.0,0.0025
2900000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625.0,0.0,0.0025
2790000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790.0,0.0,0.003
2100000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.0,0.0,0.003
2169000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2711.25,0.0,0.0025
2383000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2978.75,0.0,0.0025
2952000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690.0,0.0,0.0025
2167000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167.0,0.0,0.003
2750000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3437.5,0.0,0.0025
2107000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2107.0,0.0,0.003
2400000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,0.0,0.0025
2350000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2937.5,0.0,0.0025
2116000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645.0,0.0,0.0025
2019000,810,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2492.5925925925926,0.0,0.0024691358024691358
2266000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832.5,0.0,0.0025
2700000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.0,0.0,0.0025
2314000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314.0,0.0,0.003
2256000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2820.0,0.0,0.0025
2138000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672.5,0.0,0.0025
2144000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680.0,0.0,0.0025
2700000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.0,0.0,0.0025
2302000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302.0,0.0,0.003
2950000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3687.5,0.0,0.0025
2895000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2895.0,0.0,0.003
2224000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224.0,0.0,0.003
2800000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,0.0,0.0025
2310000,1000,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310.0,0.0,0.003
2400000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,0.0,0.0025
2100000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625.0,0.0,0.0025
2900000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625.0,0.0,0.0025
2000000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,0.0,0.003
2800000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,0.0,0.0025
2100000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625.0,0.0,0.0025
2700000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.0,0.0,0.0025
2120000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650.0,0.0,0.0025
2100000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625.0,0.0,0.0025
2254000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2817.5,0.0,0.0025
2800000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,0.0,0.0025
2900000,1000,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900.0,0.0,0.003
2283000,1000,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283.0,0.0,0.003
2292000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865.0,0.0,0.0025
2400000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,0.0,0.0025
2100000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625.0,0.0,0.0025
2900000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625.0,0.0,0.0025
2000000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,0.0,0.003
2800000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,0.0,0.0025
2100000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625.0,0.0,0.0025
2700000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.0,0.0,0.0025
2120000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650.0,0.0,0.0025
2350000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2937.5,0.0,0.0025
3000000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,0.0,0.0025
2980000,1000,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980.0,0.0,0.003
2819000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523.75,0.0,0.0025
2129000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129.0,0.0,0.003
2207000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2758.75,0.0,0.0025
2205000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756.25,0.0,0.0025
2159000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698.75,0.0,0.0025
2221000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776.25,0.0,0.0025
2282000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852.5,0.0,0.0025
2086000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607.5,0.0,0.0025
2230000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787.5,0.0,0.0025
2535000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3168.75,0.0,0.0025
2730000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730.0,0.0,0.003
2120000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120.0,0.0,0.003
2235000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2793.75,0.0,0.0025
2410000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012.5,0.0,0.0025
2080999,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601.24875,0.0,0.0025
2237000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796.25,0.0,0.0025
2194000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742.5,0.0,0.0025
2882000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602.5,0.0,0.0025
2390000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390.0,0.0,0.003
2910000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637.5,0.0,0.0025
2236000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236.0,0.0,0.003
2913000,800,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641.25,0.0,0.00375
2814000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2814.0,0.0,0.003
2165000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2165.0,0.0,0.003
2246000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807.5,0.0,0.0025
2350000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2937.5,0.0,0.0025
2843000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3553.75,0.0,0.0025
2284000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284.0,0.0,0.003
2883000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2883.0,0.0,0.003
2181000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181.0,0.0,0.003
2207000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2758.75,0.0,0.0025
2800000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,0.0,0.0025
2714000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2714.0,0.0,0.003
2132000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132.0,0.0,0.003
2184000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730.0,0.0,0.0025
2263000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828.75,0.0,0.0025
2777000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3471.25,0.0,0.0025
2239000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239.0,0.0,0.003
2810000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512.5,0.0,0.0025
2059000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059.0,0.0,0.003
2273000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2841.25,0.0,0.0025
2780000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3475.0,0.0,0.0025
2800000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,0.0,0.0025
2980000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3725.0,0.0,0.0025
2700000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700.0,0.0,0.003
2150000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150.0,0.0,0.003
2125000,780,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2724.358974358974,0.0,0.002564102564102564
2750000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3437.5,0.0,0.0025
3000000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,0.0,0.003
3014000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3014.0,0.0,0.003
2249000,1000,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249.0,0.0,0.003
2300000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875.0,0.0,0.0025
2253000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816.25,0.0,0.0025
2980000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980.0,0.0,0.003
2075000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075.0,0.0,0.003
